要志宏（左二）与来访国外客商交流 	I-CONTENT
一时的成功并没有让他停下脚步。多年来，要志宏每天都抽出一定时间查阅国内外技术资料，看各种技术会议的文章，广泛浏览，这令他对科技和市场的发展趋势始终有着十分敏锐的洞察力。在他的带领下，十六专业部的微波射频混合集成电路技术不断地创新、成长，引领着国内该行业领域的发展潮流。 	I-CONTENT
随着科技的飞速发展，我国很多重点工程的装备要求体积更小、重量更轻、功耗更低、功能更强大。为了适应这种新的装配需要，综合国内外最新技术思路，要志宏提出了“3D封装射频微系统”作为专业部的重要发展战略。2014年，要志宏组织起一个强大的研发团队，开始全力进行“微系统”的研发。“这个时候，我们已经冲到了一个无人地带，基本查不到相关的实用资料，更多只能靠我们自己摸索了。” 	I-CONTENT
因其独创性和前瞻性，“微系统”的研发对技术、工艺、材料及设计人员等综合能力要求极高，项目攻关异常艰难。在此过程中，哪里出现问题，哪里就能看到要志宏的身影。2016年底，要志宏他们做完了“3D封装射频微系统”的各项试验，开始正式向市场推出产品。“我们的‘微系统’不仅体积比以前产品缩小1/10-1/20，更可重构、免调试，性价比更高。这在业内立刻引起极大震动，引发了市场强烈反响，客户纷至沓来，赞叹不已，订单不断。目前，我们是国内第一家、也是唯一一家实现‘微系统’实用化、产品化的厂家，可以说开创了一个新的产业生态链！”要志宏自豪地说。 	I-CONTENT
开辟军民融合新天地 	I-CONTENT
2016年10月19日凌晨，万众瞩目的神舟十一号飞船与天宫二号自动交会对接成功实施。在这次著名的“太空之吻”背后，就有要志宏和他的团队的贡献--交会对接雷达就是他们研发的。 	I-CONTENT
2015年，要志宏和他的团队接到了研制神舟、天宫交会对接雷达的任务。当时的要求是“体积和重量减至原先的1/3，功耗降低一半”，这个任务难度很大，而且研发周期很短，时间紧、任务重。为此，要志宏组织了16人的设计攻关队伍。“这个雷达是一个很复杂的系统，我们从芯片到模块再到系统，全部是自主研发！”凭借丰厚的技术积累，他们仅用8个月就完成了研制任务。 	I-CONTENT
在致力发展军工市场的同时，要志宏又将眼光瞄准了军民融合产业市场。目前，要志宏主导研发了两款军民融合的拳头产品，其一是被动式太赫兹安检仪的核心接收模块，另一款产品是氮化镓功放。两款产品均抢占先机，达到世界顶尖水平。 	I-CONTENT
“核心技术必须掌握在我们自己手里！”如今，要志宏已经是中国电科第十三研究所的首席科学家、副总工程师。他是我国微波/射频集成电路技术领域学术带头人，享受国务院政府特殊津贴。也曾获全国劳动模范、全国五一劳动奖章等荣誉。但不论取得了怎样的成就，要志宏胸中，永远激荡着充盈的家国情怀。 	I-CONTNET
国家互联网信息办公室 总监制 	O
钱蔚 罗琴 监制 	O
王敬东 联系我们 	O
news@vip.cntv.cn 	O

央视新闻客户端点击或扫描下载 	O
央视网首页 新闻 经济 军事 体育 电视剧 更多 综艺 科教 农业 旅游 美食 健康 公益 书画 论坛 熊猫频道 直播中国 节目官网 直播 栏目 频道大全 	O
欢迎您， 央视网友 退出 客服 应用 	O
央视影音 央视新闻 熊猫频道 手机央视网 	O
登录 下次自动登录 	O
忘记密码 立即注册 	O
使用合作网站账号登录 	O
国内 国际 图片 视频 军事 人物 科技 娱乐 经济 评论 	O
不理会传票 美司法部长和商务部长被判“藐视国会” 	B-TITLE
国际新闻 来源： 环球时报 2019年06月14日 06:39 A- A+ 	B-INFO
扫一扫 手机阅读 	O
QQ空间 新浪微博 腾讯微博 QQ 微信 	O
【环球时报驻美国特派记者 杨俊 姚远】6月12日，美国众议院监督与改革委员会投票通过关于司法部长巴尔和商务部长罗斯“藐视国会”决议案，理由是他们在有关2020年全美人口普查中增加公民身份问题的讨论中藐视国会，不理会委员会发出的传票。 	B-CONTENT
美国有线电视新闻网(CNN)13日报道称，投票发生在特朗普宣布针对与公民身份问题相关的材料行使行政特权后仅数小时。此次投票以24:15通过，相关指控包括民事和刑事两个方面。 	I-CONTENT
被指控的商务部长罗斯在声明中指责这一行为是一场“无聊的杂耍”，并称：“今天，民主党人在枉顾事实真相的情况下，对本届政府进行每周例行的无耻攻击。”罗斯表示，众议院监督与改革委员会“对合作根本不感兴趣”，此次投票是对美国宪法的蔑视。司法部则批评监督与改革委员会操纵“政治游戏”。 	I-CONTENT
今年以来，众议院多个委员会针对特朗普及其政府展开一系列调查并不断发出传票，特朗普则一再援引总统“行政特权”阻止前任或现任白宫和政府官员作证或提供政府文件。 	I-CONTENT
据美国《国会山》日报13日报道，众议院监督与改革委员会主席卡明斯称，特朗普总统对相关文件行使行政特权的主张是“政府全面藐视国会授权的又一个例子”。卡明斯表示，监督与改革委员会获得的证据表明，罗斯增加了人口普查所涉及的公民身份问题。 	I-CONTENT
1950年以后，全美人口普查从未要求受访者回答是否拥有美国公民身份。但特朗普上台后，力推在2020年全美人口普查中增加这一问题。民主党认为，特朗普希望借此阻挠合法移民和少数族裔接受人口普查。 	I-CONTENT
QQ空间 新浪微博 腾讯微博 QQ 微信 人人网 百度贴吧 腾讯朋友 开心网 一键分享 	O
央视影音客户端 	O
央视影音客户端 	O
央视新闻客户端 	O
央视新闻客户端 	O
央视财经客户端 	O
央视财经客户端 	O
熊猫频道客户端 	O
熊猫频道客户端 	O
推荐阅读 特朗普 | 商务部长 	O
印度首次高超飞行器试射失败 未达到预想效果 湖北武警开展快速射击训练 《带着爸爸去留学》开播 引发网友热议“陪读”现象 科学家在木卫二上发现可食用盐 或能孕育生命？ 阿曼湾两艘油船遇袭爆炸 伊朗第一时间赶来救援 	O
我要纠错 编辑：张琪 责任编辑：王敬东 	O
【大美微视频】这是一场让生命更有意义的快闪！ 	O
跟着诗词游徽州：等你，徽州在诗词深处 	O
震撼！解放军炮群一字排开怒射“敌营”，后2秒画面泄天机 	O
9000多吨国粮被盗，谁让偷粮“硕鼠”如此胆大？ 	O
北京健身房里的“胖女孩”：对抗中年危机的倔强力量 	O
被调查期间仍收百万贿赂 私藏枪支的他只说了4个字 	O
新闻 军事 财经农业 社会法治 生活健康 	O
判了！抢夺公交车方向盘 任性女子获刑3年半 	O
疫苗真伪看得见！九价宫颈癌疫苗包装新增追溯码 	O
最大地下钱庄案：流水上万亿 贪腐诈骗黑金洗白出境 6名高考考生被困电梯错过考试 各方给出最新回应 拒付运费、殴打快递员……这些用户可能进入黑名单 禁停区停车少有警示 共享单车“入栏结算”难在哪儿？ 造假又“注水” 高校“毕业季”本不该这样上“最后一课” 疫苗真伪看得见！九价宫颈癌疫苗包装新增追溯码 北京健身房里的“胖女孩”：对抗中年危机的倔强力量 车流中救女童被撞身亡 见义勇为老人为何要担责？ 疫苗本变成了“广告本” 律师：有违广告法规定 	O
陆空联动，解放军合成旅震撼亮剑，96A与89坦歼罕见同台 	O
隔山打牛！直击穿越烟雾狙击现场，这小家伙太关键了 	O
炮兵在海拔4400米高原进行实弹演练 用弹道铸就“兵之初” 探秘军用车辆试验场：军用越野车挑战爬坡极限值 “战味”更浓！朱日和野外驻训 一天经历四季变换 新兵转班长骁勇善战不服输 誓把弱势变强势 忠诚的守护！他们是以舰为家的“海警卫士” F-35最大订单！美军豪购478架 “麻烦制造者” 北约“波罗的海行动”年度海军演习正式启动 S-400和F-35哪个对土耳其更重要？土媒：FC-31能顶替F-35 日方公布自卫队F-35A战机失事原因 	O
证券再迎新周期！券商五月份业绩波动加大分化严重 	O
1元起购可投股市 新型理财受关注 	O
科创板正式开板：迈出了“从0到1”的历史性一步 维护年中流动性平稳 央行本周净投放650亿元 “税收红黑名单”落地，纳税信用“含金量”不断提高 创业孵化发展报告：全国创业孵化机构达11808家 5月吸收外资增幅明显 彰显投资者对中国市场的信心 调查显示多数经济学家认为美联储将降息 证监会主席易会满：九项举措推进资本市场对外开放 网传“今珠多糖可防治非洲猪瘟” ？缺乏科学依据 “抢救”玉米形势严峻 ！草地贪夜蛾已到豫南皖北 	O
丈夫刚去世 一个女人上门争遗产 经鉴定 结婚证居然是真实的 	O
牌友茶坊内遭遇所谓“警察”执法 事后报案却又支支吾吾 	O
“我的人生成绩单”很准? 你被套路了！ 自动续费、免密支付……谁在偷偷划走你的钱？ 车流中勇救女童被撞身亡 见义勇为老人为何要担责？ 9000多吨国粮被盗，谁让偷粮“硕鼠”如此胆大？ 郑州疫苗本变成了“广告本” 律师：有违广告法规定 拆迁款被“冒领”法院判拆迁行为违法 申请执行遭驳回 女子抢公交方向盘获刑三年半 失去落户上海资格 男子在北京西单大悦城行凶致1死14伤 一审被判死刑 被困酒店电梯40分钟 六名高考生错过英语考试 	O
高空坠物危害究竟有多大？快来看看吧！ 	O
妈妈必看：如何正确选择儿童牙膏? 	O
中风病人怎么吃才好？快看试试这几道药膳 微生物耐药让人“无药可用”？听听专家怎么说 华发早生？告诉你三个秘诀让白发“迟到” 减肥没有捷径 “管住嘴” 一定要牢记这八要点 孩子有点矮？专家教你识别是遗传还是矮小症 妈妈们一定要看！夏日宝宝皮肤护理有门道 本周日就是父亲节了 陪老爸吃顿“爸”气大餐 学做玉米牛腩 请收下这份简单易操作的食谱 预防脂肪肝 不能只靠吃素 均衡饮食才科学 	O
扫一扫，用手机继续阅读! 	O
央视新闻客户端 iPhone 	O
央视新闻移动看！ 	O
CBox央视影音 	O
下载到桌面，观看更方便！ 	O
央视新闻 下载 	O
国家统计局：5月国民经济继续运行在合理区间 	O
国家卫健委通报住宿场所卫生专项整治：3474家宾馆酒店被立案 	O
财政部：今年前五月财政收入运行总体平稳 	O
习近平会见巴基斯坦总理伊姆兰·汗 	O
新闻图集 更多 	O
乡村女孩的足球梦 	O
西湖荷花雨中争艳 	O
广东河源紫金桥发生坍塌 	O
青岛海关破获特大走私海马干案 	O
特别关注 更多 	O
国资委下达经营指标:央企2019年度净利润目标增长9% 5月份国内增值税收入同比下降19.9% 减税降费显成效 中国民航局：密切关注波音公司相关措施 确保飞行安全 恶意抢占号源？网约犯罪？公安机关对新型犯罪出手 蔡英文民调胜其他人 陈水扁发文质疑：打死也不信 最大地下钱庄案：流水上万亿 贪腐诈骗黑金洗白出境 6名高考考生被困电梯错过考试 各方给出最新回应 拒付运费、殴打快递员……这些用户可能进入黑名单 	O
24小时点击排行 	O
01 国家主席习近平任免驻外大使 02 瑞银经济学家报告中写“中国猪”，本人上电视公开道歉 03 普京：俄美两国关系“正在退步 变得越来越差” 04 伊朗最高领袖告诉安倍：美方不值得信任，不会与之谈判 05 多地通报公务员考试违纪情况 作弊考生记入诚信档案 06 两艘油轮在阿曼湾"遭袭"，其中一艘恰是日本邮轮 07 外交部：希望美方从中美关系40年发展中汲取有益经验 08 卡特获颁美中关系卓越领袖奖 09 英内政大臣同意美政府请求 批准阿桑奇引渡令 10 如果外国提供竞选对手情报会接受吗？特朗普：当然 	O
中央电视台网站 | 联系CCTV | 关于CCTV.com | 联系CCTV.com | 网站声明 | 法律顾问 | CCTV广告中心 | 网友智囊团 | 客服中心 	O
中央广播电视总台  央视网  版权所有 	O
违法和不良信息举报电话:010-88047123 京ICP证060535号 京公网安备 11000002000018号 京网文[2014]0383-083号 	O
网上传播视听节目许可证号 0102004  新出网证（京）字098号 中国互联网视听节目服务自律公约 	O

央视新闻客户端点击或扫描下载 	O
央视网首页 新闻 经济 军事 体育 电视剧 更多 综艺 科教 农业 旅游 美食 健康 公益 书画 论坛 熊猫频道 直播中国 节目官网 直播 栏目 频道大全 	O
欢迎您， 央视网友 退出 客服 应用 	O
央视影音 央视新闻 熊猫频道 手机央视网 	O
登录 下次自动登录 	O
忘记密码 立即注册 	O
使用合作网站账号登录 	O
国内 国际 图片 视频 军事 人物 科技 娱乐 经济 评论 	O
新西兰枪击案嫌犯将再次出庭 面临恐怖主义指控 	B-TITLE
国际新闻 来源： 中国新闻网 2019年06月14日 03:51 A- A+ 	B-INFO
扫一扫 手机阅读 	O
QQ空间 新浪微博 腾讯微博 QQ 微信 	O
中新网6月13日电 据外媒报道，当地时间6月14日，新西兰克赖斯特彻奇枪击案的嫌犯将再次出庭受审。据悉，他将面临恐怖主义指控并可能提出抗辩。 	B-CONTENT
据报道，嫌犯名为布伦顿·塔兰特(Brenton Tarrant)，来自澳大利亚，是一名白人至上主义者。当地时间3月15日，他涉嫌手持半自动武器袭击了克赖斯特彻奇的两座清真寺，造成51人死亡，数十人受伤。 	I-CONTENT
5月份，新西兰警方宣布对塔兰特提起总共92项指控，其中包括51项谋杀、40项谋杀未遂和一项参与恐怖主义活动的指控。 	I-CONTENT
14日，塔兰特将在克赖斯特彻奇高等法院面临恐怖主义指控。据悉，这是新西兰首次提出此类指控。 	I-CONTENT
克赖斯特彻奇高等法院法官曼德向媒体透露，预计塔兰特将对指控提出抗辩。 	I-CONTENT
据悉，塔兰特上次出席庭审是在4月5日，当时法官命令先对他进行精神评估，以确定他是否适合出庭受审，因而他没被要求进行抗辩。 	I-CONTENT
据悉，塔兰特被捕后被转移到了奥克兰唯一一所最高安全级别的监狱里。他将通过视频方式出庭受审。 	I-CONTENT
枪击案发生后，新西兰总理阿德恩将其定性为恐怖主义行为，并迅速出台严厉的新枪支法，禁止使用半自动武器。 	I-CONTENT
QQ空间 新浪微博 腾讯微博 QQ 微信 人人网 百度贴吧 腾讯朋友 开心网 一键分享 	O
央视影音客户端 	O
央视影音客户端 	O
央视新闻客户端 	O
央视新闻客户端 	O
央视财经客户端 	O
央视财经客户端 	O
熊猫频道客户端 	O
熊猫频道客户端 	O
推荐阅读 指控 | 枪击案 	O
印度首次高超飞行器试射失败 未达到预想效果 湖北武警开展快速射击训练 《带着爸爸去留学》开播 引发网友热议“陪读”现象 科学家在木卫二上发现可食用盐 或能孕育生命？ 阿曼湾两艘油船遇袭爆炸 伊朗第一时间赶来救援 	O
我要纠错 编辑：张琪 责任编辑：王敬东 	O
【大美微视频】这是一场让生命更有意义的快闪！ 	O
跟着诗词游徽州：等你，徽州在诗词深处 	O
震撼！解放军炮群一字排开怒射“敌营”，后2秒画面泄天机 	O
9000多吨国粮被盗，谁让偷粮“硕鼠”如此胆大？ 	O
北京健身房里的“胖女孩”：对抗中年危机的倔强力量 	O
被调查期间仍收百万贿赂 私藏枪支的他只说了4个字 	O
新闻 军事 财经农业 社会法治 生活健康 	O
判了！抢夺公交车方向盘 任性女子获刑3年半 	O
疫苗真伪看得见！九价宫颈癌疫苗包装新增追溯码 	O
最大地下钱庄案：流水上万亿 贪腐诈骗黑金洗白出境 6名高考考生被困电梯错过考试 各方给出最新回应 拒付运费、殴打快递员……这些用户可能进入黑名单 禁停区停车少有警示 共享单车“入栏结算”难在哪儿？ 造假又“注水” 高校“毕业季”本不该这样上“最后一课” 疫苗真伪看得见！九价宫颈癌疫苗包装新增追溯码 北京健身房里的“胖女孩”：对抗中年危机的倔强力量 车流中救女童被撞身亡 见义勇为老人为何要担责？ 疫苗本变成了“广告本” 律师：有违广告法规定 	O
陆空联动，解放军合成旅震撼亮剑，96A与89坦歼罕见同台 	O
隔山打牛！直击穿越烟雾狙击现场，这小家伙太关键了 	O
炮兵在海拔4400米高原进行实弹演练 用弹道铸就“兵之初” 探秘军用车辆试验场：军用越野车挑战爬坡极限值 “战味”更浓！朱日和野外驻训 一天经历四季变换 新兵转班长骁勇善战不服输 誓把弱势变强势 忠诚的守护！他们是以舰为家的“海警卫士” F-35最大订单！美军豪购478架 “麻烦制造者” 北约“波罗的海行动”年度海军演习正式启动 S-400和F-35哪个对土耳其更重要？土媒：FC-31能顶替F-35 日方公布自卫队F-35A战机失事原因 	O
证券再迎新周期！券商五月份业绩波动加大分化严重 	O
1元起购可投股市 新型理财受关注 	O
科创板正式开板：迈出了“从0到1”的历史性一步 维护年中流动性平稳 央行本周净投放650亿元 “税收红黑名单”落地，纳税信用“含金量”不断提高 创业孵化发展报告：全国创业孵化机构达11808家 5月吸收外资增幅明显 彰显投资者对中国市场的信心 调查显示多数经济学家认为美联储将降息 证监会主席易会满：九项举措推进资本市场对外开放 网传“今珠多糖可防治非洲猪瘟” ？缺乏科学依据 “抢救”玉米形势严峻 ！草地贪夜蛾已到豫南皖北 	O
丈夫刚去世 一个女人上门争遗产 经鉴定 结婚证居然是真实的 	O
牌友茶坊内遭遇所谓“警察”执法 事后报案却又支支吾吾 	O
“我的人生成绩单”很准? 你被套路了！ 自动续费、免密支付……谁在偷偷划走你的钱？ 车流中勇救女童被撞身亡 见义勇为老人为何要担责？ 9000多吨国粮被盗，谁让偷粮“硕鼠”如此胆大？ 郑州疫苗本变成了“广告本” 律师：有违广告法规定 拆迁款被“冒领”法院判拆迁行为违法 申请执行遭驳回 女子抢公交方向盘获刑三年半 失去落户上海资格 男子在北京西单大悦城行凶致1死14伤 一审被判死刑 被困酒店电梯40分钟 六名高考生错过英语考试 	O
高空坠物危害究竟有多大？快来看看吧！ 	O
妈妈必看：如何正确选择儿童牙膏? 	O
中风病人怎么吃才好？快看试试这几道药膳 微生物耐药让人“无药可用”？听听专家怎么说 华发早生？告诉你三个秘诀让白发“迟到” 减肥没有捷径 “管住嘴” 一定要牢记这八要点 孩子有点矮？专家教你识别是遗传还是矮小症 妈妈们一定要看！夏日宝宝皮肤护理有门道 本周日就是父亲节了 陪老爸吃顿“爸”气大餐 学做玉米牛腩 请收下这份简单易操作的食谱 预防脂肪肝 不能只靠吃素 均衡饮食才科学 	O
扫一扫，用手机继续阅读! 	O
央视新闻客户端 iPhone 	O
央视新闻移动看！ 	O
CBox央视影音 	O
下载到桌面，观看更方便！ 	O
央视新闻 下载 	O
国家统计局：5月国民经济继续运行在合理区间 	O
国家卫健委通报住宿场所卫生专项整治：3474家宾馆酒店被立案 	O
财政部：今年前五月财政收入运行总体平稳 	O
习近平会见巴基斯坦总理伊姆兰·汗 	O
新闻图集 更多 	O
乡村女孩的足球梦 	O
西湖荷花雨中争艳 	O
广东河源紫金桥发生坍塌 	O
青岛海关破获特大走私海马干案 	O
特别关注 更多 	O
国资委下达经营指标:央企2019年度净利润目标增长9% 5月份国内增值税收入同比下降19.9% 减税降费显成效 中国民航局：密切关注波音公司相关措施 确保飞行安全 恶意抢占号源？网约犯罪？公安机关对新型犯罪出手 蔡英文民调胜其他人 陈水扁发文质疑：打死也不信 最大地下钱庄案：流水上万亿 贪腐诈骗黑金洗白出境 6名高考考生被困电梯错过考试 各方给出最新回应 拒付运费、殴打快递员……这些用户可能进入黑名单 	O
24小时点击排行 	O
01 国家主席习近平任免驻外大使 02 瑞银经济学家报告中写“中国猪”，本人上电视公开道歉 03 普京：俄美两国关系“正在退步 变得越来越差” 04 伊朗最高领袖告诉安倍：美方不值得信任，不会与之谈判 05 多地通报公务员考试违纪情况 作弊考生记入诚信档案 06 两艘油轮在阿曼湾"遭袭"，其中一艘恰是日本邮轮 07 外交部：希望美方从中美关系40年发展中汲取有益经验 08 卡特获颁美中关系卓越领袖奖 09 英内政大臣同意美政府请求 批准阿桑奇引渡令 10 如果外国提供竞选对手情报会接受吗？特朗普：当然 	O
中央电视台网站 | 联系CCTV | 关于CCTV.com | 联系CCTV.com | 网站声明 | 法律顾问 | CCTV广告中心 | 网友智囊团 | 客服中心 	O
中央广播电视总台  央视网  版权所有 	O
违法和不良信息举报电话:010-88047123 京ICP证060535号 京公网安备 11000002000018号 京网文[2014]0383-083号 	O
网上传播视听节目许可证号 0102004  新出网证（京）字098号 中国互联网视听节目服务自律公约 	O

央视新闻客户端点击或扫描下载 	O
央视网首页 新闻 经济 军事 体育 电视剧 更多 综艺 科教 农业 旅游 美食 健康 公益 书画 论坛 熊猫频道 直播中国 节目官网 直播 栏目 频道大全 	O
欢迎您， 央视网友 退出 客服 应用 	O
央视影音 央视新闻 熊猫频道 手机央视网 	O
登录 下次自动登录 	O
忘记密码 立即注册 	O
使用合作网站账号登录 	O
国内 国际 图片 视频 军事 人物 科技 娱乐 经济 评论 	O
这届年轻人，买不起房，就不配结婚？ 	B-TITLE
新闻+ 来源：央视网 2019年06月13日 01:13 A- A+ 	B-INFO
扫一扫 手机阅读 	O
QQ空间 新浪微博 腾讯微博 QQ 微信 	O
央视网消息 （记者任佳　陈欣）：近日，在一档婚恋类综艺节目中，女嘉宾父亲“不接受女儿租房结婚”的言论上了热搜，对于租房结婚，女嘉宾的父亲表示坚决反对，并认为买房是男人要尽的责任，房子是小两口的一个保障，结婚买房是一个原则性问题，不可动摇。言论一出，引发大量网友的讨论。 	B-CONTENT
当下，结婚似乎绕不开买房这个话题。“房子”成为男女双方谈婚论嫁时，“表诚意”的基本门槛。然而，面对高企的房价，很多年轻人表示无奈：“我们也想买房，可是我们根本买不起。” 	I-CONTENT
那么，结婚一定要买房吗？房子在婚姻中占据着多大的比重呢？ 	I-CONTENT
亚楠　32岁 	I-CONTENT
“只为房子结婚，那就是本末倒置” 	I-CONTENT
恋爱第一年，因为男友没有房子、不在体制内工作，父母坚决反对我们结婚，不仅不让他到我家来，还硬塞给我各种各样的相亲对象，每到周末我都不敢待在家里，因为等待我的，不是父母的轮番轰炸，就是七大姑八大姨带来做客的适龄男青年们。 	I-CONTENT
我们也想过买房子，可按照我父母划定的“市中心、三居室”的红线，别说新房，连二手房男朋友也是买不起的。好不容易有一套价格合适的，带着我爸妈去看了看，可他们说跃层的房子不好，他们带来的风水师傅也说这房子朝向、风水都不好，最终只能作罢。 	I-CONTENT
父母一再劝我分手，被逼得紧了，我常常向男友发脾气，但他从来没有生我的气，还跟我说要多体谅父母（ps：男友并不知道父母在给我介绍对象）。 	I-CONTENT
谈恋爱的第二年，为了让我父母安心些，他考进了政府事业单位，我更确信自己没有选错人。 	I-CONTENT
恋爱第三年，眼看着我年龄越来越大，男友也有了稳定的工作，父母终于松口答应我们的婚事。 	I-CONTENT
婚后，我们在单位附近租了一套房子，面积不大，但很温馨。我和老公一起努力攒钱，再加上双方父母的资助，终于贷款买了一套属于我们自己的房子。买房的过程虽然辛苦，但更幸福。 	I-CONTENT
我不否认房子对于一个家庭的重要性，毕竟它是婚姻生活稳定与否的基本保障。然而，婚姻的目的不是房子，更重要的还是另一半的的人品、三观、个人能力，有了这些做支持，日子才能越过越好。 	I-CONTENT
老杨　34岁 	I-CONTENT
“莫欺少年穷” 	I-CONTENT
我觉得对于结婚来说，房子重要，但不是必需品。曾经，我也因为房子的问题被分手过。 	I-CONTENT
我刚上班的头两年，挣得不多，也没什么积蓄。第一次去女友家见家长的时候，她爸爸就对我说：“想结婚就一定要有个新房子，写上两个人的名字，没房子肯定不行。彩礼我也不多要，三斤就行。我闺女我可以一直养着。”后来我才知道，三斤指的是三斤人民币。 	I-CONTENT
虽然我是北京本地人，但父母都是工薪阶层，省吃俭用攒了大半辈子，才给我准备了一套50平米的婚房。女友的父母觉得房子旧，位置偏远，面积小，让我把房子卖了当做首付，在市区贷款买套新房，但我当时的月薪根本还不起贷款。 	I-CONTENT
回到家，我父母对此没说什么，可我坚决不同意卖房。父母这些年的艰辛我看在眼里，为了买这套房，几乎把手里的积蓄都花光了，我怎么忍心把他们辛苦打拼的成果就这么轻而易举地拿走。 	I-CONTENT
我可以理解女友父母的担心，我也试图很努力地工作挣钱，希望能够靠自己的努力赢得她父母的肯定。白天我在公司上班，晚上出去跑滴滴快车。我申请过北京的公租房、共有产权房……但都因为年龄、资质等问题没成功。我跟女友商量能不能先结婚再买房，她没有出声。我们的感情终究没有赢过房子。一段时间后，我收到了她的分手短信。 	I-CONTENT
如今，当我靠自己的努力买了房子以后，再回首这些往事，我只想说：“莫欺少年穷。不是每个父母都有条件为子女买房，也不是每个子女都愿意接受这份沉甸甸的礼物。” 	I-CONTENT
林洁　29岁 	I-CONTENT
“婚前觉得有情饮水饱，婚后才知贫贱夫妻百事哀” 	I-CONTENT
结婚前，我婆婆说家里房子就快要拆迁了，等分了新房就给我们住。至于婚房，她让先住在姑姑家（老公姑姑家搬去外地了），不用交租金，踏实住着就行。 	I-CONTENT
因为我们两家都不算富裕，我父母身体不好都办了内退，公公常年卧病在床，婆婆也没有稳定工作，我知道这是他们能力范围以内能提供的极限了。再加上我和老公婚前一直感情不错，我没想太多就同意了。 	I-CONTENT
结婚两年，没等到婆婆家老房子拆迁，姑姑就要搬回来了。在这两年里，市里的房价涨了一倍多，我和老公两个人的工资每个月加起来却只有七千多，双方的父母更帮不上什么忙。买不起房，我们就只能租房。可是，租的房子再好有什么用，不敢买家具也不敢装修，天天窝在租来的房子里，完全没有安全感和归属感。 	I-CONTENT
为了攒钱买房，我从不去大商场里购物，各种节日更是与我无缘；晚上超市快关门了进去，买打折菜做饭；日用品都是看促销，网购和实体店对比价格；基本不买零食、不旅游、不看电影；租的房子里没有空调，40度的高温，也只能开着电扇睡觉，一晚上热醒好几次……就这样节省，攒钱的速度依旧追不上飞速上涨的房价。 	I-CONTENT
尤其是看到周围的朋友们都有了自己的房子、车子，而我还在经历着四处找房搬家的狼狈、房租飞涨的心理落差时，有时也忍不住后悔：当初就该找一个有房子的人结婚。 	I-CONTENT
小静　32岁 	I-CONTENT
“无所谓，我自己有房” 	I-CONTENT
我现在的男朋友是个摄影师，工作性质决定他经常是说走就走。我从没想过让他买房，一是因为我自己有房，二是我本身也不是安分的人，就算有了房子我俩也不会在北京长住。 	I-CONTENT
我对生活方式没有特别偏执的方向，只要不被限制自由，怎样都开心。我很享受目前这种随性的状态，当然我也需要努力工作，忙起来也是没日没夜的，最忙的时候两个月没睡过好觉，但不只是为了挣钱，工作的过程会让我投入和兴奋。 	I-CONTENT
对于房子，我看得不是很重，因为我是个特别反传统生活方式的人。房子对于我来说就是一个不用看别人脸色可以自控的空间，我不需要它给我安全感。我跟大多数人一样，是个北漂，也经历过找房、租房、搬家的过程，但人最重要的是自我认知，知道自己要什么。我个人是感情优先一切的，因为我从来没想过在经济上依赖任何人，当然，我也不可能去养男人，这是感情的基础。我觉得，其实结婚买不买房，根本没有标准答案，智者见智，仁者见仁。每个人都有权利选择自己的人生，这本就无关对错。（应受访者要求，文中皆为化名） 	I-CONTENT
QQ空间 新浪微博 腾讯微博 QQ 微信 人人网 百度贴吧 腾讯朋友 开心网 一键分享 	O
央视影音客户端 	O
央视影音客户端 	O
央视新闻客户端 	O
央视新闻客户端 	O
央视财经客户端 	O
央视财经客户端 	O
熊猫频道客户端 	O
熊猫频道客户端 	O
推荐阅读 结婚 | 	O
印度首次高超飞行器试射失败 未达到预想效果 湖北武警开展快速射击训练 《带着爸爸去留学》开播 引发网友热议“陪读”现象 科学家在木卫二上发现可食用盐 或能孕育生命？ 阿曼湾两艘油船遇袭爆炸 伊朗第一时间赶来救援 	O
我要纠错 编辑：张琪 责任编辑：王敬东 	O
【大美微视频】这是一场让生命更有意义的快闪！ 	O
跟着诗词游徽州：等你，徽州在诗词深处 	O
震撼！解放军炮群一字排开怒射“敌营”，后2秒画面泄天机 	O
9000多吨国粮被盗，谁让偷粮“硕鼠”如此胆大？ 	O
北京健身房里的“胖女孩”：对抗中年危机的倔强力量 	O
被调查期间仍收百万贿赂 私藏枪支的他只说了4个字 	O
新闻 军事 财经农业 社会法治 生活健康 	O
判了！抢夺公交车方向盘 任性女子获刑3年半 	O
疫苗真伪看得见！九价宫颈癌疫苗包装新增追溯码 	O
最大地下钱庄案：流水上万亿 贪腐诈骗黑金洗白出境 6名高考考生被困电梯错过考试 各方给出最新回应 拒付运费、殴打快递员……这些用户可能进入黑名单 禁停区停车少有警示 共享单车“入栏结算”难在哪儿？ 造假又“注水” 高校“毕业季”本不该这样上“最后一课” 疫苗真伪看得见！九价宫颈癌疫苗包装新增追溯码 北京健身房里的“胖女孩”：对抗中年危机的倔强力量 车流中救女童被撞身亡 见义勇为老人为何要担责？ 疫苗本变成了“广告本” 律师：有违广告法规定 	O
陆空联动，解放军合成旅震撼亮剑，96A与89坦歼罕见同台 	O
隔山打牛！直击穿越烟雾狙击现场，这小家伙太关键了 	O
